target_id,quarter,file_path,label
9965957,9,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_09.npz,1
9965957,10,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_10.npz,1
9965957,12,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_12.npz,1
9965957,13,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_13.npz,1
9965957,14,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_14.npz,1
9965957,16,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_16.npz,1
9965957,17,pre-processing\data\refined\positive\P_Kepler-1011\P_Kepler-1011_Kepler_Quarter_17.npz,1
9704384,0,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_00.npz,1
9704384,1,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_01.npz,1
9704384,2,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_02.npz,1
9704384,3,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_03.npz,1
9704384,4,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_04.npz,1
9704384,5,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_05.npz,1
9704384,6,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_06.npz,1
9704384,7,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_07.npz,1
9704384,8,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_08.npz,1
9704384,9,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_09.npz,1
9704384,10,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_10.npz,1
9704384,11,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_11.npz,1
9704384,12,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_12.npz,1
9704384,13,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_13.npz,1
9704384,14,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_14.npz,1
9704384,15,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_15.npz,1
9704384,16,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_16.npz,1
9704384,17,pre-processing\data\refined\positive\P_Kepler-1012\P_Kepler-1012_Kepler_Quarter_17.npz,1
8426567,1,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_01.npz,1
8426567,2,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_02.npz,1
8426567,3,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_03.npz,1
8426567,4,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_04.npz,1
8426567,5,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_05.npz,1
8426567,6,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_06.npz,1
8426567,7,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_07.npz,1
8426567,8,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_08.npz,1
8426567,9,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_09.npz,1
8426567,10,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_10.npz,1
8426567,11,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_11.npz,1
8426567,12,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_12.npz,1
8426567,13,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_13.npz,1
8426567,14,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_14.npz,1
8426567,15,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_15.npz,1
8426567,16,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_16.npz,1
8426567,17,pre-processing\data\refined\positive\P_Kepler-1013\P_Kepler-1013_Kepler_Quarter_17.npz,1
8218379,1,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_01.npz,1
8218379,2,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_02.npz,1
8218379,3,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_03.npz,1
8218379,4,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_04.npz,1
8218379,5,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_05.npz,1
8218379,6,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_06.npz,1
8218379,7,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_07.npz,1
8218379,8,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_08.npz,1
8218379,9,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_09.npz,1
8218379,10,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_10.npz,1
8218379,11,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_11.npz,1
8218379,12,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_12.npz,1
8218379,13,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_13.npz,1
8218379,14,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_14.npz,1
8218379,15,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_15.npz,1
8218379,16,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_16.npz,1
8218379,17,pre-processing\data\refined\positive\P_Kepler-1014\P_Kepler-1014_Kepler_Quarter_17.npz,1
7755636,0,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_00.npz,1
7755636,1,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_01.npz,1
7755636,2,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_02.npz,1
7755636,3,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_03.npz,1
7755636,4,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_04.npz,1
7755636,5,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_05.npz,1
7755636,6,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_06.npz,1
7755636,7,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_07.npz,1
7755636,8,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_08.npz,1
7755636,9,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_09.npz,1
7755636,10,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_10.npz,1
7755636,11,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_11.npz,1
7755636,12,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_12.npz,1
7755636,13,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_13.npz,1
7755636,14,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_14.npz,1
7755636,15,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_15.npz,1
7755636,16,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_16.npz,1
7755636,17,pre-processing\data\refined\positive\P_Kepler-1015\P_Kepler-1015_Kepler_Quarter_17.npz,1
9411166,1,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_01.npz,1
9411166,2,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_02.npz,1
9411166,3,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_03.npz,1
9411166,4,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_04.npz,1
9411166,5,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_05.npz,1
9411166,6,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_06.npz,1
9411166,7,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_07.npz,1
9411166,8,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_08.npz,1
9411166,9,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_09.npz,1
9411166,10,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_10.npz,1
9411166,11,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_11.npz,1
9411166,12,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_12.npz,1
9411166,13,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_13.npz,1
9411166,14,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_14.npz,1
9411166,15,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_15.npz,1
9411166,16,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_16.npz,1
9411166,17,pre-processing\data\refined\positive\P_Kepler-1016\P_Kepler-1016_Kepler_Quarter_17.npz,1
4989057,1,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_01.npz,1
4989057,2,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_02.npz,1
4989057,3,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_03.npz,1
4989057,4,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_04.npz,1
4989057,6,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_06.npz,1
4989057,7,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_07.npz,1
4989057,8,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_08.npz,1
4989057,10,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_10.npz,1
4989057,11,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_11.npz,1
4989057,12,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_12.npz,1
4989057,14,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_14.npz,1
4989057,15,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_15.npz,1
4989057,16,pre-processing\data\refined\positive\P_Kepler-1017\P_Kepler-1017_Kepler_Quarter_16.npz,1
9072190,1,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_01.npz,1
9072190,2,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_02.npz,1
9072190,3,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_03.npz,1
9072190,4,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_04.npz,1
9072190,5,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_05.npz,1
9072190,6,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_06.npz,1
9072190,7,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_07.npz,1
9072190,8,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_08.npz,1
9072190,9,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_09.npz,1
9072190,10,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_10.npz,1
9072190,11,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_11.npz,1
9072190,12,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_12.npz,1
9072190,13,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_13.npz,1
9072190,14,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_14.npz,1
9072190,15,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_15.npz,1
9072190,16,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_16.npz,1
9072190,17,pre-processing\data\refined\positive\P_Kepler-1018\P_Kepler-1018_Kepler_Quarter_17.npz,1
10190777,0,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_00.npz,1
10190777,1,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_01.npz,1
10190777,2,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_02.npz,1
10190777,3,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_03.npz,1
10190777,4,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_04.npz,1
10190777,5,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_05.npz,1
10190777,6,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_06.npz,1
10190777,7,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_07.npz,1
10190777,8,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_08.npz,1
10190777,9,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_09.npz,1
10190777,10,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_10.npz,1
10190777,11,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_11.npz,1
10190777,12,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_12.npz,1
10190777,13,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_13.npz,1
10190777,14,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_14.npz,1
10190777,15,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_15.npz,1
10190777,16,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_16.npz,1
10190777,17,pre-processing\data\refined\positive\P_Kepler-1019\P_Kepler-1019_Kepler_Quarter_17.npz,1
10187017,0,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_00.npz,1
10187017,1,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_01.npz,1
10187017,2,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_02.npz,1
10187017,3,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_03.npz,1
10187017,4,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_04.npz,1
10187017,5,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_05.npz,1
10187017,6,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_06.npz,1
10187017,7,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_07.npz,1
10187017,8,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_08.npz,1
10187017,9,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_09.npz,1
10187017,10,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_10.npz,1
10187017,11,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_11.npz,1
10187017,12,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_12.npz,1
10187017,13,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_13.npz,1
10187017,14,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_14.npz,1
10187017,15,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_15.npz,1
10187017,16,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_16.npz,1
10187017,17,pre-processing\data\refined\positive\P_Kepler-102\P_Kepler-102_Kepler_Quarter_17.npz,1
9651234,1,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_01.npz,1
9651234,2,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_02.npz,1
9651234,3,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_03.npz,1
9651234,4,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_04.npz,1
9651234,5,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_05.npz,1
9651234,6,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_06.npz,1
9651234,7,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_07.npz,1
9651234,8,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_08.npz,1
9651234,9,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_09.npz,1
9651234,10,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_10.npz,1
9651234,11,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_11.npz,1
9651234,12,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_12.npz,1
9651234,13,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_13.npz,1
9651234,14,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_14.npz,1
9651234,15,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_15.npz,1
9651234,16,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_16.npz,1
9651234,17,pre-processing\data\refined\positive\P_Kepler-1020\P_Kepler-1020_Kepler_Quarter_17.npz,1
7045496,1,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_01.npz,1
7045496,2,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_02.npz,1
7045496,3,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_03.npz,1
7045496,4,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_04.npz,1
7045496,5,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_05.npz,1
7045496,6,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_06.npz,1
7045496,7,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_07.npz,1
7045496,8,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_08.npz,1
7045496,9,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_09.npz,1
7045496,10,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_10.npz,1
7045496,11,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_11.npz,1
7045496,12,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_12.npz,1
7045496,13,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_13.npz,1
7045496,14,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_14.npz,1
7045496,15,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_15.npz,1
7045496,16,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_16.npz,1
7045496,17,pre-processing\data\refined\positive\P_Kepler-1021\P_Kepler-1021_Kepler_Quarter_17.npz,1
10005788,1,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_01.npz,1
10005788,2,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_02.npz,1
10005788,3,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_03.npz,1
10005788,4,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_04.npz,1
10005788,5,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_05.npz,1
10005788,6,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_06.npz,1
10005788,7,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_07.npz,1
10005788,8,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_08.npz,1
10005788,9,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_09.npz,1
10005788,10,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_10.npz,1
10005788,11,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_11.npz,1
10005788,12,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_12.npz,1
10005788,13,pre-processing\data\refined\positive\P_Kepler-1022\P_Kepler-1022_Kepler_Quarter_13.npz,1
